time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2009-02-16T01:03:38.980Z,35.304,-119.432,14.6,3.9,ml,28,161,,,pde,pde20090216010338980_14,2013-12-20T18:50:18.048Z,"Central California",earthquake
2009-02-15T21:42:48.110Z,34.526,-116.273,3.1,2.9,ml,10,80.5,,,pde,pde20090215214248110_3,2014-04-09T01:44:39.315Z,"Southern California",earthquake
2009-02-13T01:52:48.810Z,35.412,-117.795,7.8,2.8,ml,7,162.9,,,pde,pde20090213015248810_7,2013-03-16T01:44:49.755Z,"Southern California",earthquake
2009-02-10T15:09:50.980Z,34.303,-118.657,13.2,2.6,ml,7,184.2,,,pde,pde20090210150950980_13,2014-04-09T01:43:44.581Z,"Greater Los Angeles area, California",earthquake
2009-02-01T06:02:50.980Z,35.411,-117.79,7.5,3,ml,9,163,,,pde,pde20090201060250980_7,2013-03-16T01:44:42.466Z,"Southern California",earthquake
2009-01-31T21:09:22.590Z,35.413,-117.786,8.5,4,mwr,34,69.9,,,pde,pde20090131210922590_8,2013-12-20T20:11:04.014Z,"Southern California",earthquake
2009-01-24T20:47:49.560Z,34.305,-116.917,5.7,2.9,ml,8,90.4,,,pde,pde20090124204749560_5,2014-04-08T21:44:21.895Z,"Southern California",earthquake
2009-01-24T03:42:44.120Z,33.984,-118.47,7.5,3.4,ml,12,209.2,,,pde,pde20090124034244120_7,2014-04-08T21:43:52.934Z,"Greater Los Angeles area, California",earthquake
2009-01-22T20:46:58.300Z,34.2,-118.558,18.4,3.1,ml,9,159.1,,,pde,pde20090122204658300_18,2014-04-08T21:43:50.442Z,"Greater Los Angeles area, California",earthquake
2009-01-21T07:42:26.000Z,33.163,-115.663,2.3,2.6,ml,8,141.9,,,pde,pde20090121074226000_2,2013-12-04T20:50:40.698Z,"Southern California",earthquake
